"Sm_Messstelle","Sm_DatumZeit","Sm_schnee"
193,2013-01-03,135
193,2013-01-04,147
193,2013-01-05,156
193,2013-01-06,165
193,2013-01-07,174
193,2013-01-08,180
193,2013-01-09,191
193,2013-01-10,201
193,2013-01-11,209
193,2013-01-12,228
193,2013-01-13,233
193,2013-01-14,240
193,2013-01-15,255
193,2013-01-16,261
193,2013-01-17,270
193,2013-01-18,284
193,2013-01-19,289
193,2013-01-20,302
193,2013-01-21,318
193,2013-01-22,314
193,2013-01-23,312
193,2013-01-24,318
193,2013-01-25,309
193,2013-01-26,313
193,2013-01-27,312
193,2013-01-28,311
193,2013-01-29,317
193,2013-01-30,313
193,2013-01-31,312
193,2013-02-01,303
193,2013-02-02,292
193,2013-02-03,272
193,2013-02-04,260
193,2013-02-05,248
193,2013-02-06,235
193,2013-02-07,222
193,2013-02-08,205
193,2013-02-09,200
193,2013-02-10,188
193,2013-02-11,167
193,2013-02-12,154
193,2013-02-13,145
193,2013-02-14,128
193,2013-02-15,123
193,2013-02-16,102
193,2013-02-17,123
193,2013-02-18,141
193,2013-02-19,159
193,2013-02-20,180
193,2013-02-21,200
193,2013-02-22,209
193,2013-02-23,202
193,2013-02-24,202
193,2013-02-25,208
193,2013-02-26,209
193,2013-02-27,208
193,2013-02-28,207
193,2013-03-01,205
193,2013-03-02,182
193,2013-03-03,169
193,2013-03-04,167
193,2013-03-05,149
193,2013-03-06,147
193,2013-03-07,134
193,2013-03-08,123
193,2013-03-09,117
193,2013-03-10,107
193,2013-03-11,89
193,2013-03-12,85
193,2013-03-13,76
193,2013-03-14,79
193,2013-03-15,70
193,2013-03-16,66
193,2013-03-17,63
193,2013-03-18,59
193,2013-03-19,56
193,2013-03-20,51
193,2013-03-21,46
193,2013-03-22,55
193,2013-03-23,75
193,2013-03-24,80
193,2013-03-25,94
193,2013-03-26,111
193,2013-03-27,117
193,2013-03-28,134
193,2013-03-29,144
193,2013-03-30,153
193,2013-03-31,172
193,2013-04-01,183
193,2013-04-02,191
193,2013-04-03,179
193,2013-04-04,156
193,2013-04-05,141
193,2013-04-06,130
193,2013-04-07,113
193,2013-04-08,93
193,2013-04-09,82
193,2013-04-10,60
193,2013-04-11,50
193,2013-04-12,31
193,2013-04-13,18
193,2013-04-14,2
193,2013-04-15,0
193,2013-04-16,0
193,2013-04-17,0
193,2013-04-18,0
193,2013-04-19,0
193,2013-04-20,0
193,2013-04-21,0
194,2012-12-01,5
194,2012-12-02,3
194,2012-12-03,5
194,2012-12-04,1
194,2012-12-05,19
194,2012-12-06,12
194,2012-12-07,12
194,2012-12-08,10
194,2012-12-09,10
194,2012-12-10,8
194,2012-12-11,28
194,2012-12-12,27
194,2012-12-13,25
194,2012-12-14,28
194,2012-12-15,40
194,2012-12-16,39
194,2012-12-17,35
194,2012-12-18,40
194,2012-12-19,31
194,2012-12-20,38
194,2012-12-21,35
194,2012-12-22,44
194,2012-12-23,50
194,2012-12-24,68
194,2012-12-25,87
194,2012-12-26,90
194,2012-12-27,111
194,2012-12-28,112
194,2012-12-29,110
194,2012-12-30,109
194,2012-12-31,111
194,2013-01-01,112
194,2013-01-02,122
194,2013-01-03,135
194,2013-01-04,141
194,2013-01-05,150
194,2013-01-06,160
194,2013-01-07,177
194,2013-01-08,180
194,2013-01-09,197
194,2013-01-10,208
194,2013-01-11,209
194,2013-01-12,226
194,2013-01-13,232
194,2013-01-14,249
194,2013-01-15,251
194,2013-01-16,266
194,2013-01-17,275
194,2013-01-18,284
194,2013-01-19,297
194,2013-01-20,307
194,2013-01-21,311
194,2013-01-22,315
194,2013-01-23,316
194,2013-01-24,311
194,2013-01-25,313
194,2013-01-26,314
194,2013-01-27,313
194,2013-01-28,313
194,2013-01-29,313
194,2013-01-30,318
194,2013-01-31,311
194,2013-02-01,304
194,2013-02-02,285
194,2013-02-03,274
194,2013-02-04,260
194,2013-02-05,252
194,2013-02-06,240
194,2013-02-07,223
194,2013-02-08,212
194,2013-02-09,195
194,2013-02-10,186
194,2013-02-11,172
194,2013-02-12,155
194,2013-02-13,149
194,2013-02-14,135
194,2013-02-15,119
194,2013-02-16,110
194,2013-02-17,127
194,2013-02-18,145
194,2013-02-19,162
194,2013-02-20,173
194,2013-02-21,194
194,2013-02-22,216
194,2013-02-23,209
194,2013-02-24,208
194,2013-02-25,207
194,2013-02-26,205
194,2013-02-27,209
194,2013-02-28,206
194,2013-03-01,202
194,2013-03-02,180
194,2013-03-03,171
194,2013-03-04,163
194,2013-03-05,153
194,2013-03-06,144
194,2013-03-07,132
194,2013-03-08,119
194,2013-03-09,119
194,2013-03-10,100
194,2013-03-11,91
194,2013-03-12,88
194,2013-03-13,77
194,2013-03-14,80
194,2013-03-15,71
194,2013-03-16,69
194,2013-03-17,60
194,2013-03-18,64
194,2013-03-19,60
194,2013-03-20,48
194,2013-03-21,47
194,2013-03-22,61
194,2013-03-23,71
194,2013-03-24,86
194,2013-03-25,95
194,2013-03-26,103
194,2013-03-27,115
194,2013-03-28,135
194,2013-03-29,146
194,2013-03-30,155
194,2013-03-31,167
194,2013-04-01,184
194,2013-04-02,188
194,2013-04-03,172
194,2013-04-04,163
194,2013-04-05,146
194,2013-04-06,124
194,2013-04-07,112
194,2013-04-08,96
194,2013-04-09,84
194,2013-04-10,64
194,2013-04-11,47
194,2013-04-12,29
194,2013-04-13,13
194,2013-04-14,4
194,2013-04-15,0
194,2013-04-16,0
194,2013-04-17,0
194,2013-04-18,0
194,2013-04-19,0
194,2013-04-20,0
194,2013-04-21,0
195,2012-12-01,12
195,2012-12-02,3
195,2012-12-03,5
195,2012-12-04,7
195,2012-12-05,20
195,2012-12-06,20
195,2012-12-07,17
195,2012-12-08,10
195,2012-12-09,15
195,2012-12-10,11
195,2012-12-11,33
195,2012-12-12,25
195,2012-12-13,27
195,2012-12-14,30
195,2012-12-15,42
195,2012-12-16,42
195,2012-12-17,37
195,2012-12-18,36
195,2012-12-19,39
195,2012-12-20,39
195,2012-12-21,36
195,2012-12-22,50
195,2012-12-23,57
195,2012-12-24,73
195,2012-12-25,88
195,2012-12-26,92
195,2012-12-27,113
195,2012-12-28,113
195,2012-12-29,114
195,2012-12-30,121
195,2012-12-31,117
195,2013-01-01,111
195,2013-01-02,127
195,2013-01-03,136
195,2013-01-04,148
195,2013-01-05,157
195,2013-01-06,162
195,2013-01-07,175
195,2013-01-08,189
195,2013-01-09,193
195,2013-01-10,206
195,2013-01-11,211
195,2013-01-12,228
195,2013-01-13,235
195,2013-01-14,245
195,2013-01-15,257
195,2013-01-16,265
195,2013-01-17,280
195,2013-01-18,286
195,2013-01-19,292
195,2013-01-20,301
195,2013-01-21,314
195,2013-01-22,321
195,2013-01-23,319
195,2013-01-24,314
195,2013-01-25,319
195,2013-01-26,314
195,2013-01-27,317
195,2013-01-28,314
195,2013-01-29,314
195,2013-01-30,321
195,2013-01-31,314
195,2013-02-01,307
195,2013-02-02,289
195,2013-02-03,278
195,2013-02-04,268
195,2013-02-05,249
195,2013-02-06,238
195,2013-02-07,223
195,2013-02-08,216
195,2013-02-09,197
195,2013-02-10,184
195,2013-02-11,174
195,2013-02-12,164
195,2013-02-13,146
195,2013-02-14,130
195,2013-02-15,117
195,2013-02-16,107
195,2013-02-17,126
195,2013-02-18,146
195,2013-02-19,162
195,2013-02-20,184
195,2013-02-21,197
195,2013-02-22,216
195,2013-02-23,207
195,2013-02-24,205
195,2013-02-25,213
195,2013-02-26,212
195,2013-02-27,208
195,2013-02-28,213
195,2013-03-01,209
195,2013-03-02,182
195,2013-03-03,178
195,2013-03-04,168
195,2013-03-05,153
195,2013-03-06,141
195,2013-03-07,133
195,2013-03-08,126
195,2013-03-09,117
195,2013-03-10,108
195,2013-03-11,86
195,2013-03-12,88
195,2013-03-13,86
195,2013-03-14,74
195,2013-03-15,75
195,2013-03-16,69
195,2013-03-17,67
195,2013-03-18,65
195,2013-03-19,55
195,2013-03-20,50
195,2013-03-21,46
195,2013-03-22,58
195,2013-03-23,78
195,2013-03-24,81
195,2013-03-25,95
195,2013-03-26,112
195,2013-03-27,121
195,2013-03-28,132
195,2013-03-29,150
195,2013-03-30,160
195,2013-03-31,172
195,2013-04-01,183
195,2013-04-02,195
195,2013-04-03,174
195,2013-04-04,159
195,2013-04-05,149
195,2013-04-06,130
195,2013-04-07,116
195,2013-04-08,102
195,2013-04-09,81
195,2013-04-10,61
195,2013-04-11,49
195,2013-04-12,33
195,2013-04-13,18
195,2013-04-14,5
195,2013-04-15,0
195,2013-04-16,0
195,2013-04-17,0
195,2013-04-18,0
195,2013-04-19,0
195,2013-04-20,0
195,2013-04-21,0
196,2012-12-01,0
196,2012-12-02,0
196,2012-12-03,0
196,2012-12-04,0
196,2012-12-05,9
196,2012-12-06,0
196,2012-12-07,5
196,2012-12-08,4
196,2012-12-09,1
196,2012-12-10,0
196,2012-12-11,12
196,2012-12-12,15
196,2012-12-13,18
196,2012-12-14,21
196,2012-12-15,23
196,2012-12-16,22
196,2012-12-17,29
196,2012-12-18,23
196,2012-12-19,27
196,2012-12-20,28
196,2012-12-21,22
196,2012-12-22,34
196,2012-12-23,44
196,2012-12-24,64
196,2012-12-25,74
196,2012-12-26,84
196,2012-12-27,101
196,2012-12-28,105
196,2012-12-29,101
196,2012-12-30,104
196,2012-12-31,107
196,2013-01-01,105
196,2013-01-02,117
196,2013-01-03,121
196,2013-01-04,135
196,2013-01-05,144
196,2013-01-06,150
196,2013-01-07,160
196,2013-01-08,176
196,2013-01-09,179
196,2013-01-10,190
196,2013-01-11,199
196,2013-01-12,209
196,2013-01-13,226
196,2013-01-14,234
196,2013-01-15,237
196,2013-01-16,257
196,2013-01-17,266
196,2013-01-18,273
196,2013-01-19,287
196,2013-01-20,290
196,2013-01-21,306
196,2013-01-22,305
196,2013-01-23,301
196,2013-01-24,299
196,2013-01-25,305
196,2013-01-26,299
196,2013-01-27,301
196,2013-01-28,304
196,2013-01-29,307
196,2013-01-30,298
196,2013-01-31,304
196,2013-02-01,286
196,2013-02-02,272
196,2013-02-03,262
196,2013-02-04,247
196,2013-02-05,241
196,2013-02-06,225
196,2013-02-07,212
196,2013-02-08,199
196,2013-02-09,181
196,2013-02-10,170
196,2013-02-11,162
196,2013-02-12,148
196,2013-02-13,129
196,2013-02-14,125
196,2013-02-15,112
196,2013-02-16,98
196,2013-02-17,114
196,2013-02-18,126
196,2013-02-19,146
196,2013-02-20,165
196,2013-02-21,184
196,2013-02-22,206
196,2013-02-23,190
196,2013-02-24,193
196,2013-02-25,193
196,2013-02-26,195
196,2013-02-27,197
196,2013-02-28,194
196,2013-03-01,189
196,2013-03-02,171
196,2013-03-03,160
196,2013-03-04,149
196,2013-03-05,146
196,2013-03-06,137
196,2013-03-07,121
196,2013-03-08,109
196,2013-03-09,101
196,2013-03-10,90
196,2013-03-11,76
196,2013-03-12,71
196,2013-03-13,73
196,2013-03-14,67
196,2013-03-15,62
196,2013-03-16,56
196,2013-03-17,49
196,2013-03-18,52
196,2013-03-19,40
196,2013-03-20,39
196,2013-03-21,35
196,2013-03-22,51
196,2013-03-23,56
196,2013-03-24,72
196,2013-03-25,88
196,2013-03-26,98
196,2013-03-27,110
196,2013-03-28,122
196,2013-03-29,128
196,2013-03-30,140
196,2013-03-31,158
196,2013-04-01,171
196,2013-04-02,182
196,2013-04-03,162
196,2013-04-04,150
196,2013-04-05,133
196,2013-04-06,111
196,2013-04-07,105
196,2013-04-08,80
196,2013-04-09,67
196,2013-04-10,53
196,2013-04-11,32
196,2013-04-12,20
196,2013-04-13,1
196,2013-04-14,0
196,2013-04-15,0
196,2013-04-16,0
196,2013-04-17,0
196,2013-04-18,0
196,2013-04-19,0
196,2013-04-20,0
196,2013-04-21,0
197,2012-12-01,0
197,2012-12-02,0
197,2012-12-03,0
197,2012-12-04,0
197,2012-12-05,0
197,2012-12-06,0
197,2012-12-07,0
197,2012-12-08,0
197,2012-12-09,0
197,2012-12-10,0
197,2012-12-11,8
197,2012-12-12,4
197,2012-12-13,8
197,2012-12-14,11
197,2012-12-15,15
197,2012-12-16,13
197,2012-12-17,11
197,2012-12-18,17
197,2012-12-19,14
197,2012-12-20,15
197,2012-12-21,17
197,2012-12-22,22
197,2012-12-23,27
197,2012-12-24,47
197,2012-12-25,61
197,2012-12-26,68
197,2012-12-27,91
197,2012-12-28,96
197,2012-12-29,96
197,2012-12-30,93
197,2012-12-31,95
197,2013-01-01,91
197,2013-01-02,105
197,2013-01-03,113
197,2013-01-04,122
197,2013-01-05,131
197,2013-01-06,146
197,2013-01-07,157
197,2013-01-08,157
197,2013-01-09,172
197,2013-01-10,178
197,2013-01-11,192
197,2013-01-12,201
197,2013-01-13,208
197,2013-01-14,225
197,2013-01-15,233
197,2013-01-16,244
197,2013-01-17,247
197,2013-01-18,261
197,2013-01-19,269
197,2013-01-20,284
197,2013-01-21,295
197,2013-01-22,291
197,2013-01-23,291
197,2013-01-24,296
197,2013-01-25,289
197,2013-01-26,288
197,2013-01-27,292
197,2013-01-28,290
197,2013-01-29,290
197,2013-01-30,288
197,2013-01-31,295
197,2013-02-01,280
197,2013-02-02,268
197,2013-02-03,249
197,2013-02-04,238
197,2013-02-05,223
197,2013-02-06,211
197,2013-02-07,198
197,2013-02-08,190
197,2013-02-09,179
197,2013-02-10,166
197,2013-02-11,145
197,2013-02-12,140
197,2013-02-13,123
197,2013-02-14,114
197,2013-02-15,92
197,2013-02-16,85
197,2013-02-17,102
197,2013-02-18,124
197,2013-02-19,135
197,2013-02-20,158
197,2013-02-21,176
197,2013-02-22,187
197,2013-02-23,184
197,2013-02-24,182
197,2013-02-25,183
197,2013-02-26,181
197,2013-02-27,182
197,2013-02-28,187
197,2013-03-01,186
197,2013-03-02,164
197,2013-03-03,152
197,2013-03-04,142
197,2013-03-05,130
197,2013-03-06,121
197,2013-03-07,112
197,2013-03-08,106
197,2013-03-09,87
197,2013-03-10,79
197,2013-03-11,68
197,2013-03-12,57
197,2013-03-13,55
197,2013-03-14,50
197,2013-03-15,53
197,2013-03-16,46
197,2013-03-17,46
197,2013-03-18,39
197,2013-03-19,35
197,2013-03-20,30
197,2013-03-21,26
197,2013-03-22,36
197,2013-03-23,51
197,2013-03-24,58
197,2013-03-25,74
197,2013-03-26,90
197,2013-03-27,98
197,2013-03-28,113
197,2013-03-29,118
197,2013-03-30,137
197,2013-03-31,142
197,2013-04-01,159
197,2013-04-02,170
197,2013-04-03,158
197,2013-04-04,139
197,2013-04-05,124
197,2013-04-06,107
197,2013-04-07,93
197,2013-04-08,76
197,2013-04-09,54
197,2013-04-10,39
197,2013-04-11,26
197,2013-04-12,12
197,2013-04-13,0
197,2013-04-14,0
197,2013-04-15,0
197,2013-04-16,0
197,2013-04-17,0
197,2013-04-18,0
197,2013-04-19,0
197,2013-04-20,0
197,2013-04-21,0
198,2012-12-01,0
198,2012-12-02,0
198,2012-12-03,0
198,2012-12-04,0
198,2012-12-05,0
198,2012-12-06,0
198,2012-12-07,0
198,2012-12-08,0
198,2012-12-09,0
198,2012-12-10,0
198,2012-12-11,3
198,2012-12-12,9
198,2012-12-13,8
198,2012-12-14,6
198,2012-12-15,14
198,2012-12-16,17
198,2012-12-17,18
198,2012-12-18,15
198,2012-12-19,16
198,2012-12-20,17
198,2012-12-21,18
198,2012-12-22,23
198,2012-12-23,32
198,2012-12-24,46
198,2012-12-25,59
198,2012-12-26,76
198,2012-12-27,90
198,2012-12-28,90
198,2012-12-29,90
198,2012-12-30,93
198,2012-12-31,90
198,2013-01-01,88
198,2013-01-02,101
198,2013-01-03,112
198,2013-01-04,126
198,2013-01-05,136
198,2013-01-06,145
198,2013-01-07,156
198,2013-01-08,160
198,2013-01-09,174
198,2013-01-10,182
198,2013-01-11,192
198,2013-01-12,202
198,2013-01-13,216
198,2013-01-14,224
198,2013-01-15,236
198,2013-01-16,242
198,2013-01-17,254
198,2013-01-18,264
198,2013-01-19,276
198,2013-01-20,287
198,2013-01-21,290
198,2013-01-22,296
198,2013-01-23,293
198,2013-01-24,292
198,2013-01-25,289
198,2013-01-26,290
198,2013-01-27,290
198,2013-01-28,293
198,2013-01-29,293
198,2013-01-30,290
198,2013-01-31,293
198,2013-02-01,282
198,2013-02-02,271
198,2013-02-03,251
198,2013-02-04,236
198,2013-02-05,226
198,2013-02-06,216
198,2013-02-07,199
198,2013-02-08,190
198,2013-02-09,175
198,2013-02-10,159
198,2013-02-11,145
198,2013-02-12,133
198,2013-02-13,124
198,2013-02-14,110
198,2013-02-15,102
198,2013-02-16,82
198,2013-02-17,106
198,2013-02-18,122
198,2013-02-19,138
198,2013-02-20,153
198,2013-02-21,175
198,2013-02-22,191
198,2013-02-23,182
198,2013-02-24,180
198,2013-02-25,186
198,2013-02-26,184
198,2013-02-27,186
198,2013-02-28,180
198,2013-03-01,186
198,2013-03-02,166
198,2013-03-03,155
198,2013-03-04,139
198,2013-03-05,136
198,2013-03-06,123
198,2013-03-07,112
198,2013-03-08,107
198,2013-03-09,92
198,2013-03-10,85
198,2013-03-11,68
198,2013-03-12,66
198,2013-03-13,61
198,2013-03-14,59
198,2013-03-15,45
198,2013-03-16,42
198,2013-03-17,41
198,2013-03-18,37
198,2013-03-19,38
198,2013-03-20,28
198,2013-03-21,31
198,2013-03-22,41
198,2013-03-23,55
198,2013-03-24,66
198,2013-03-25,70
198,2013-03-26,88
198,2013-03-27,95
198,2013-03-28,110
198,2013-03-29,122
198,2013-03-30,130
198,2013-03-31,144
198,2013-04-01,161
198,2013-04-02,168
198,2013-04-03,156
198,2013-04-04,142
198,2013-04-05,119
198,2013-04-06,108
198,2013-04-07,94
198,2013-04-08,75
198,2013-04-09,57
198,2013-04-10,46
198,2013-04-11,22
198,2013-04-12,6
198,2013-04-13,0
198,2013-04-14,0
198,2013-04-15,0
198,2013-04-16,0
198,2013-04-17,0
198,2013-04-18,0
198,2013-04-19,0
198,2013-04-20,0
198,2013-04-21,0
199,2012-12-01,1
199,2012-12-02,0
199,2012-12-03,0
199,2012-12-04,0
199,2012-12-05,7
199,2012-12-06,13
199,2012-12-07,9
199,2012-12-08,6
199,2012-12-09,0
199,2012-12-10,0
199,2012-12-11,19
199,2012-12-12,21
199,2012-12-13,17
199,2012-12-14,26
199,2012-12-15,29
199,2012-12-16,29
199,2012-12-17,30
199,2012-12-18,24
199,2012-12-19,24
199,2012-12-20,32
199,2012-12-21,28
199,2012-12-22,36
199,2012-12-23,44
199,2012-12-24,59
199,2012-12-25,72
199,2012-12-26,82
199,2012-12-27,102
199,2012-12-28,103
199,2012-12-29,101
199,2012-12-30,104
199,2012-12-31,107
199,2013-01-01,104
199,2013-01-02,113
199,2013-01-03,125
199,2013-01-04,139
199,2013-01-05,142
199,2013-01-06,154
199,2013-01-07,170
199,2013-01-08,176
199,2013-01-09,185
199,2013-01-10,193
199,2013-01-11,203
199,2013-01-12,220
199,2013-01-13,225
199,2013-01-14,236
199,2013-01-15,247
199,2013-01-16,260
199,2013-01-17,264
199,2013-01-18,271
199,2013-01-19,286
199,2013-01-20,297
199,2013-01-21,309
199,2013-01-22,302
199,2013-01-23,305
199,2013-01-24,309
199,2013-01-25,301
199,2013-01-26,303
199,2013-01-27,309
199,2013-01-28,304
199,2013-01-29,302
199,2013-01-30,306
199,2013-01-31,308
199,2013-02-01,292
199,2013-02-02,278
199,2013-02-03,272
199,2013-02-04,250
199,2013-02-05,239
199,2013-02-06,228
199,2013-02-07,215
199,2013-02-08,207
199,2013-02-09,193
199,2013-02-10,180
199,2013-02-11,164
199,2013-02-12,154
199,2013-02-13,132
199,2013-02-14,121
199,2013-02-15,111
199,2013-02-16,93
199,2013-02-17,121
199,2013-02-18,131
199,2013-02-19,148
199,2013-02-20,167
199,2013-02-21,188
199,2013-02-22,206
199,2013-02-23,197
199,2013-02-24,202
199,2013-02-25,196
199,2013-02-26,203
199,2013-02-27,194
199,2013-02-28,197
199,2013-03-01,203
199,2013-03-02,180
199,2013-03-03,169
199,2013-03-04,151
199,2013-03-05,150
199,2013-03-06,135
199,2013-03-07,127
199,2013-03-08,118
199,2013-03-09,106
199,2013-03-10,101
199,2013-03-11,83
199,2013-03-12,80
199,2013-03-13,76
199,2013-03-14,71
199,2013-03-15,66
199,2013-03-16,61
199,2013-03-17,55
199,2013-03-18,53
199,2013-03-19,45
199,2013-03-20,45
199,2013-03-21,43
199,2013-03-22,49
199,2013-03-23,59
199,2013-03-24,73
199,2013-03-25,87
199,2013-03-26,100
199,2013-03-27,109
199,2013-03-28,120
199,2013-03-29,140
199,2013-03-30,152
199,2013-03-31,160
199,2013-04-01,167
199,2013-04-02,186
199,2013-04-03,172
199,2013-04-04,154
199,2013-04-05,139
199,2013-04-06,117
199,2013-04-07,104
199,2013-04-08,85
199,2013-04-09,70
199,2013-04-10,51
199,2013-04-11,44
199,2013-04-12,20
199,2013-04-13,8
199,2013-04-14,0
199,2013-04-15,0
199,2013-04-16,0
199,2013-04-17,0
199,2013-04-18,0
199,2013-04-19,0
199,2013-04-20,0
199,2013-04-21,0
200,2012-12-01,0
200,2012-12-02,0
200,2012-12-03,0
200,2012-12-04,0
200,2012-12-05,2
200,2012-12-06,0
200,2012-12-07,0
200,2012-12-08,0
200,2012-12-09,0
200,2012-12-10,0
200,2012-12-11,11
200,2012-12-12,14
200,2012-12-13,14
200,2012-12-14,15
200,2012-12-15,24
200,2012-12-16,22
200,2012-12-17,16
200,2012-12-18,21
200,2012-12-19,17
200,2012-12-20,14
200,2012-12-21,17
200,2012-12-22,33
200,2012-12-23,41
200,2012-12-24,51
200,2012-12-25,69
200,2012-12-26,79
200,2012-12-27,96
200,2012-12-28,99
200,2012-12-29,102
200,2012-12-30,96
200,2012-12-31,101
200,2013-01-01,102
200,2013-01-02,108
200,2013-01-03,114
200,2013-01-04,131
200,2013-01-05,134
200,2013-01-06,145
200,2013-01-07,160
200,2013-01-08,167
200,2013-01-09,174
200,2013-01-10,187
200,2013-01-11,194
200,2013-01-12,208
200,2013-01-13,214
200,2013-01-14,224
200,2013-01-15,234
200,2013-01-16,245
200,2013-01-17,258
200,2013-01-18,263
200,2013-01-19,278
200,2013-01-20,292
200,2013-01-21,292
200,2013-01-22,301
200,2013-01-23,298
200,2013-01-24,296
200,2013-01-25,300
200,2013-01-26,300
200,2013-01-27,299
200,2013-01-28,297
200,2013-01-29,295
200,2013-01-30,295
200,2013-01-31,299
200,2013-02-01,283
200,2013-02-02,266
200,2013-02-03,260
200,2013-02-04,250
200,2013-02-05,231
200,2013-02-06,218
200,2013-02-07,205
200,2013-02-08,188
200,2013-02-09,180
200,2013-02-10,167
200,2013-02-11,154
200,2013-02-12,140
200,2013-02-13,131
200,2013-02-14,110
200,2013-02-15,98
200,2013-02-16,87
200,2013-02-17,109
200,2013-02-18,129
200,2013-02-19,145
200,2013-02-20,160
200,2013-02-21,180
200,2013-02-22,197
200,2013-02-23,188
200,2013-02-24,187
200,2013-02-25,184
200,2013-02-26,193
200,2013-02-27,189
200,2013-02-28,191
200,2013-03-01,188
200,2013-03-02,168
200,2013-03-03,161
200,2013-03-04,144
200,2013-03-05,139
200,2013-03-06,131
200,2013-03-07,118
200,2013-03-08,106
200,2013-03-09,102
200,2013-03-10,89
200,2013-03-11,73
200,2013-03-12,63
200,2013-03-13,60
200,2013-03-14,55
200,2013-03-15,58
200,2013-03-16,47
200,2013-03-17,47
200,2013-03-18,44
200,2013-03-19,35
200,2013-03-20,32
200,2013-03-21,33
200,2013-03-22,41
200,2013-03-23,52
200,2013-03-24,70
200,2013-03-25,78
200,2013-03-26,93
200,2013-03-27,101
200,2013-03-28,111
200,2013-03-29,129
200,2013-03-30,136
200,2013-03-31,155
200,2013-04-01,165
200,2013-04-02,175
200,2013-04-03,161
200,2013-04-04,143
200,2013-04-05,124
200,2013-04-06,113
200,2013-04-07,92
200,2013-04-08,79
200,2013-04-09,63
200,2013-04-10,51
200,2013-04-11,28
200,2013-04-12,16
200,2013-04-13,0
200,2013-04-14,0
200,2013-04-15,0
200,2013-04-16,0
200,2013-04-17,0
200,2013-04-18,0
200,2013-04-19,0
200,2013-04-20,0
200,2013-04-21,0
201,2012-12-01,0
201,2012-12-02,0
201,2012-12-03,2
201,2012-12-04,4
201,2012-12-05,14
201,2012-12-06,12
201,2012-12-07,8
201,2012-12-08,7
201,2012-12-09,0
201,2012-12-10,2
201,2012-12-11,19
201,2012-12-12,24
201,2012-12-13,19
201,2012-12-14,30
201,2012-12-15,31
201,2012-12-16,29
201,2012-12-17,36
201,2012-12-18,34
201,2012-12-19,29
201,2012-12-20,29
201,2012-12-21,31
201,2012-12-22,40
201,2012-12-23,50
201,2012-12-24,66
201,2012-12-25,79
201,2012-12-26,93
201,2012-12-27,107
201,2012-12-28,105
201,2012-12-29,112
201,2012-12-30,109
201,2012-12-31,112
201,2013-01-01,108
201,2013-01-02,124
201,2013-01-03,125
201,2013-01-04,144
201,2013-01-05,148
201,2013-01-06,163
201,2013-01-07,169
201,2013-01-08,178
201,2013-01-09,189
201,2013-01-10,197
201,2013-01-11,214
201,2013-01-12,216
201,2013-01-13,229
201,2013-01-14,238
201,2013-01-15,253
201,2013-01-16,259
201,2013-01-17,270
201,2013-01-18,279
201,2013-01-19,294
201,2013-01-20,303
201,2013-01-21,308
201,2013-01-22,314
201,2013-01-23,309
201,2013-01-24,309
201,2013-01-25,309
201,2013-01-26,313
201,2013-01-27,310
201,2013-01-28,308
201,2013-01-29,315
201,2013-01-30,312
